,time,text,comments,shares,username,likes,love,solidaire,haha
590,2018-11-01 14:18:00.000000,"EmpireDigital.info
31 octobre 2018, 19:00 ·

#EmpireDigital
Une pensée pieuse à nos défunts...
#Toussaint",0,0,Payexpresse.com,8,0,0,0
591,2018-10-31 15:18:00.000000,"#ProudofHer
Les meilleurs sont ceux qui gagnent les combats contre eux même avant d'affronter le monde extérieur. Elle a réussi les deux,elle mérite un prix Nobel.
Si nous même disons OUI, le OUI du reste s'impose.

Source : https://twitter.com/Janijuana/status/1056996995058020352",0,0,Payexpresse.com,13,0,0,0
592,2018-10-30 13:24:00.000000,"#Actu_eCommerce
SO, vous êtes invités à soumettre votre projet avant le 06 novembre 2018...https://westinfos.net/concours-de-meilleure-application-mobile-africaine-e-commerce-2018/
#Payexpresse

WESTINFOS.NET
Concours de la meilleure application mobile Africaine E-Commerce 2018.",0,1,Payexpresse.com,9,0,0,0
593,2018-10-26 17:43:00.000000,"Un très bon Magal de Touba à toute la communauté Mouride avec Payexpresse.com.

#Touba
#Magal2018
#Mouridisme",0,0,Payexpresse.com,18,0,0,0
594,2018-10-25 16:04:00.000000,"#Success_Story
Amazon vient de lancer de nouveaux avantages Business Prime et s’attaque désormais au marché du e-commerce professionnel. Mais il n’a pas toujours été le géant qu’on connaît. Suivez les 5 étapesPlus qui ont fait d’Amazon ce qu’il est aujourd’hui. De simple librairie à New York à numéro 1 du e-commerce dans le monde.
#Amazon
#eCommerce
#Payexpresse

OBJETCONNECTE.NET
Amazon : L'histoire du n°1 du e-commerce en 5 étapes",0,0,Payexpresse.com,8,0,0,0
595,2018-10-23 17:39:00.000000,"#TUESDAY_ACTU #Atos #Chute #Bourse

WESTINFOS.NET
Atos revoit ses objectifs annuels et chute en Bourse - WESTInfo - Leader de l'informations Panafricaines",0,0,Payexpresse.com,7,1,0,0
596,2018-10-23 16:59:00.000000,"Portrait de #Llewellyn, la reine de la #fintech au #Cameroun

WESTINFOS.NET
VIOLA LLEWELLYN : UNE CAMEROUNAISE, REINE DE LA FINETECH ET",0,0,Payexpresse.com,9,1,0,0
597,2018-10-22 11:10:00.000000,"#MondayMotivation

Dans quelle catégorie trouvez-vous?",0,0,Payexpresse.com,4,2,0,0
598,2018-10-19 15:55:00.000000,"L’E-COMMERCE, UN CRÉNEAU PORTEUR AU SÉNÉGAL ?

Malgré toutes les contraintes que l’on connait, la vente en ligne a de beaux jours devant elle au Sénégal. Les barrières majeures sont entrain de sauter petit àPlus petit.

- L’absence de moyen de paiement adéquat sera réglée par le mobile-banking et les prestataires de transfert d’argent qui se développent à une vitesse exponentielle
- La crainte des sénégalais se dissipe petit à petit en partie grâce l’installation et la communication des grands noms du E-commerce
- Les commerçants ont un engouement de plus en plus grandissant pour le media internet, ils y trouvent leur intérêt. Ils ont investi déjà dans la vente en réseau sur Facebook.
#ecommerce #mobile_banking #transfert #argent #tech #media #internet #facebook",0,0,Payexpresse.com,10,0,0,0
599,2018-10-18 17:31:00.000000,"#Woman_Success

#RWANDA : Louise Mushikiwabo désignée secrétaire générale de la Francophonie.

L’Organisation internationale de la Francophonie (OIF) a nommé à sa tête la Rwandaise Louise Mushikiwabo, ce vendrediPlus 12 octobre 2018 à Erevan, en Arménie. « Je suis venue à Erevan rwandaise, africaine, je repars francophone », a réagi la nouvelle secrétaire générale désignée de l’institution. Visualisez son discours...

YOUTUBE.COM
Je suis venue à Erevan Rwandaise, Africaine, je repars d'Erevan Francophonie: Louise Mushikiwabo.",0,0,Payexpresse.com,9,0,0,0
600,2018-10-17 16:17:00.000000,"#FOCUS: Sécurité réseaux sociaux
#INSTAGRAM

NUMERAMA.COM
Instagram a une nouvelle solution face au risque de vol de compte : voici comment l'activer - Tech - Numerama",0,0,Payexpresse.com,2,0,0,0
601,2018-10-16 10:50:00.000000,"#Actu_eCommerce

Lancée en 2012 par Kieran O'Neill et Ben Kucsan, la plateforme a été conçue comme une aide à l’achat destinée aux hommes n’ayant pas d’appétence pour se rendre en magasin ou passer du temps àPlus rechercher des références sur les sites e-commerce. L’utilisateur télécharge l’application ou se rend sur le site, puis il fournit un certain nombre d’informations, comme ses goûts, son style, son budget par type de produit, ses mensurations, sa morphologie ou encore ses marques et magasins préférés.

#Thread #Magasin #Achat #Shopping #Data #Intelligence #Artificielle #IA #Marketing #Notoriété

LSA-CONSO.FR
Thread lève 22 millions de dollars pour affiner la recommandation produit par IA",0,0,Payexpresse.com,14,0,0,0
602,2018-10-15 10:29:00.000000,"Bon début de semaine!

EmpireDigital.info
15 octobre 2018, 10:23 ·

""Il y'a toujours un nouveau #défi pour vous garder motivé."" Sean Connery
Profitez des défis de cette semaine, embrassez-les et passez une semaine fantastique.
#MondayMotivation
#EmpireDigital ➡️ https://empiredigital.info/
Retrouvez-nous sur LinkedIn via ⬇️
https://www.linkedin.com/company/11317111/",0,0,Payexpresse.com,7,0,0,0
603,2018-10-11 13:09:00.000000,On avance plus vite avec des hauts et des bas,0,3,Payexpresse.com,7,2,0,0
604,2018-10-10 12:58:00.000000,"Une stratégie marketing imparable

Les Fintech fondent leur stratégie sur le mécontentement des clients notamment vis-à-vis de leur banque. Elles cherchent à améliorer le moindre aspect de la #relation_bancairePlus tout en s’affranchissant des problématiques liées à l’organisation, à la conformité ou à la rentabilité des grands groupes bancaires......https://mbamci.com/success-story-fintech-neobanques/
#Success_story_Fintech
#Banque #Paiement #Payexpresse

MBAMCI.COM
Comment expliquer la success story des FinTech - MBA MCI",0,0,Payexpresse.com,6,0,0,0
605,2018-10-09 15:27:00.000000,"La carte bancaire à reconnaissance d'empreinte digitale débarque en France!
😍Une très belle innovation pour réduire les cas de fraude!
#paiement #payexpresse #carte

BFMTV.COM
La carte bancaire à reconnaissance d'empreinte digitale débarque en France",0,1,Payexpresse.com,17,0,0,0
606,2018-10-09 13:10:00.000000,"Et si on rigolait un peu...
Fin du mois au #GUICHET",6,0,Payexpresse.com,8,1,0,2
607,2018-10-08 21:34:00.000000,"😍 La Team ❤ Payexpresse.com by EmpireDigital.info 😍

Emmanuel Bocquet est à CICES Foire.
7 octobre 2018, 13:36 · Dakar ·",0,0,Payexpresse.com,25,3,0,0
608,2018-10-08 10:36:00.000000,"#MondayMotivation

""L'intelligence est la capacité de s'adapter au changement."" Stephen Hawking

#Payexpresse
#PaiementEnLigne
#Fintech #Gateway",0,0,Payexpresse.com,11,0,0,0
609,2018-10-04 14:45:00.000000,"Payexpresse.com est une plateforme qui intègre toutes vos solutions de paiement à partir d’une seule interface.

Sur votre Site eCommerce ou Apps Mobile, vous n'avez plus besoin d'intégrer plusieurs moyens de paiement.

Intégrez juste l'API de Payexpresse.com et travaillez en toute sécurité.

Contactez-nous au +221 77 803 30 23

@PAYEXPRESSE
Payexpresse.com",9,0,Payexpresse.com,21,2,0,0
610,2018-10-04 12:04:00.000000,"#Focus_eBusiness

1MIN30.COM
E-business : définition",0,0,Payexpresse.com,5,2,0,0
611,2018-10-03 13:45:00.000000,"#Visite_en_Afrique

Diapoo.org
3 octobre 2018, 11:52 ·

Melani Trump en #Afrique
(plus précisément au #GHANA) pour une
#Visite_Diplomatique_et_Humanitaire

La Première dame, qui a organisé ce voyage de sa propre initiative selon son entourage, a indiqué qu'il s'agissait d'une ""visite #diplomatique et #humanitaire"", et qu'elle souhaite mettre l'accent sur les #enfants et leur ""bien-être"", à travers sa campagne '#Be_Best' (""sois le meilleur"").

C'est la première fois qu'elle se rend sur le continent africain et bien que son époux l'ait récemment qualifié de ""plus bel endroit du monde à de nombreux égards"", il n'a jamais montré un quelconque intérêt pour l'Afrique depuis son arrivée à la Maison Blanche.

First Lady Melania Trump s'est rarement exprimée sur la politique de son époux et cette tournée qui la mènera dans quatre pays (Ghana, Malawi, Kenya, Egypte) en solo, est une première. Donald Trump s'est rarement exprimé sur l'Afrique sauf pour créer la polémique, en montrant du doigt ""les pays de merde"" d'où venaient les migrants, ou dénonçant les ""meurtres de grande ampleur"" contre les fermiers blancs en Afrique du Sud, alors que le pays est engagé dans une réforme agraire laborieuse depuis la fin de l'apartheid.

SRC: https://www.parismatch.com/Actu/International/Melania-Trump-est-arrivee-au-Ghana-premiere-etape-de-sa-tournee-en-Afrique-1578041",0,0,Payexpresse.com,11,1,0,0
612,2018-10-02 11:24:00.000000,"#Actu_eBusiness

#Braquage #Apple #USA #Enquete

Après une série de braquages éclair dans plusieurs Apple Store de la côte ouest des États-Unis, le réseau criminel a enfin été démantelé par la police d'Oakland.Plus 8 personnes ont été arrêtées grâce à une enquête coordonnée entre les forces de l'ordre de plusieurs comtés californiens, alors que neuf autres voleurs font l'objet d'un mandat d'arrêt.

CLUBIC.COM
Apple Store : un gang vole près d’un million de dollars d'iDevice",0,1,Payexpresse.com,6,0,0,0
613,2018-10-01 16:55:00.000000,"#MondayMotivation

Qui veut être tranquille et développer son génie doit avant tout choisir l’atmosphère dont il s'entoure immédiatement.",1,1,Payexpresse.com,24,1,0,0
614,2018-09-27 13:57:00.000000,"EmpireDigital.info
27 septembre 2018, 13:57 ·

#Jour1 👇
👉Empiredigital.info avec Payexpresse.com au 1er salon international de l'e-business 27 & 28 de Dakar...
#Empiredigital #SolutionsDigitales
#Payexpresse #Paiement_En_Ligne
#Ebusiness #Ecommerce #Dakar #CICES",0,0,Payexpresse.com,7,0,0,0
615,2018-09-26 15:10:00.000000,"Chers Clients & Partenaires,
Au stand n°22, nous discuterons plus amplement sur vos attentes et nos solutions. Payexpresse.com vous donne donc rendez-vous au 1er salon international de l'e-business de Dakar quiPlus se tiendra les 27 et 28 septembre 2018 au CICES.
Bien à vous ainsi qu’à vos activités.

#eBusiness #Salon_eBusiness #Cices #Foire",0,0,Payexpresse.com,9,0,0,0
616,2018-09-26 12:08:00.000000,"#Success_Story

Vital Sounouvou: BÉNINOIS, PDG DE Exportunity,

Vital Sounouvou : En matière de personnalité, je suis le genre de personne qui pense qu’il n’y a pas de problèmes sans solutions. Moi je suis venu aux Emirats Arabes Unis pour résoudre principalement un problème pour les pays africains. Je pense très profondément au fond de moi que la solution pour créer la richesse est de promouvoir l’inves­tissement et le commerce avec les autres régions du monde. Actuelle­ment les Emirats arabes unis, prin­cipalement Dubaï sont au centre des finances dans le monde. Après Genève, nous parlons de Dubaï avant de parler de Singapour. Pour moi Dubaï est un centre très important pour l’Afrique. C’est d’ici que la ma­jorité des échanges commerciaux vers les pays africains se passe. On rencontre ici tous les jours beau­coup de commerçants africains. Les membres de gouvernements

viennent ici pour faire leurs shop­pings. (…)

A travers « Exportunity », les jeunes entrepreneurs africains se verront la possibilité de se représenter, de faire valoir et de faire connaître leurs produits à l’étranger.

D’où est partie l’idée de créer « Exportunity »?

Tout a commencé par le volontariat. Avec des amis, nous avons créé des associations pour aller dans les vil­lages, essayer de motiver les jeunes à créer leurs entreprises. Au fil de tout ce moment de volontariat, j’ai finalement compris qu’il fallait créer un outil pour permettre aux jeunes qui ont créé leurs entreprises de pouvoir les faire vivre. Au #Bénin, les entreprises naissent et au bout de 3 mois elles meurent. Et c’est dû à l’impossibilité de faire du #Networ­king. Nous n’avons pas la possibilité de faire du réseautage pour deux rai­sons : la première raison c’est que les jeunes n’ont pas d’argent. Et qui n’a pas d’argent, ne peut pas mettre une bonne veste pour aller à un évè­nement de Networking. Qui n’a pas d’argent ne peut pas rencontrer des gens pour lier des contacts, qui n’a pas d’argent ne sera pas crédible au sein d’un partenariat d’affaires. C’est aussi simple que ça.

Comment on est Béninois, qu’on soit jeune et qu’on arrive à créer une telle entreprise dans une ville comme Dubaï ?

Cette une question que je me pose aussi souvent. Tout est allé de façon pas conventionnelle. Les opportuni­tés sont venues par des portes que je n’avais pas ouvertes. Ce sont des choses qui arrivent quand on a une vision et qu’on travaille dur. Il faut avoir une vision, ne jamais arrêter de travailler et ne jamais arrêter de croire. Parce que quand on arrête d’y croire, c’est qu’on a tout perdu. C’est une question de foi. A chaque fois que je ressens cette vision d’être utile à la population, à mes collègues et de permettre à plus de jeunes d’avoir des opportunités, les oppor­tunités viennent à moi. Personnelle­ment je n’arrive pas à me l’expliquer. Je n’appellerai pas cela de la chance. Je crois énormément en Dieu. Je crois que c’est Dieu qui est en train de me donner les moyens…",0,0,Payexpresse.com,12,0,0,0
617,2018-09-25 11:12:00.000000,"#Actu_eCommerce
#Paypal

Bientôt la fin des youtubeuses #ASMR (Autonomous Sensory Meridian Response) ? PayPal a décidé de suspendre les comptes de nombre d'entre elles. La raison ? Le contenu de leurs vidéosPlus jugé trop proche de contenus sexuels. Si vous ne connaissez pas l'ASMR voici une vidéo d'exemple

#ASMR #eCommerce #ePayment #ePaiement #Youtub #High #Tech

HITEK.FR
PayPal boycotte les youtubeuses ASMR et bloque leurs revenus publicitaires !",0,0,Payexpresse.com,7,0,0,0
618,2018-09-24 10:57:00.000000,"#MondayMotivation

""Croyez en vos rêves et ils se réaliseront peut-être. Croyez en vous et ils se réaliseront sûrement.""

Le meilleur du e-paiement chez nous: https://payexpresse.com",0,0,Payexpresse.com,3,1,0,0
619,2018-09-21 16:05:00.000000,"#Journée_Internationale_de_la_paix
#21_Septembre

EmpireDigital.info
21 septembre 2018, 15:59 ·

#JournéeInternationaleDeLaPaix

« Il est temps que toutes les nations et tous les peuples respectent les engagements de la Déclaration universelle des droits de l’homme qui reconnait la dignité inhérente à tousPlus les membres de la famille humaine et leurs droits égaux et inaliénables. Cette année marque le 70e anniversaire de ce document majeur. » -- António Guterres, Secrétaire général de l'ONU",0,1,Payexpresse.com,16,0,0,0
620,2018-09-21 12:49:00.000000,"#Conseils #eCommerce
#jeux_promotionnels_en_ligne

Nombre d'e-commerçants combinent mini-jeux et promotions sur leur site. Concours de cri sur microphone, bandit manchot, puzzle, tirage au sort, roue de laPlus chance… Tous les moyens sont bons pour faire baisser le coût d'acquisition, augmenter le chiffre d'affaires ou encore enrichir sa base mails. Alors quelle stratégie adopter pour utiliser avec succès ce levier du e-commerce ?

#eCommerce #jeux #game #promo #gamification #concours #site #puzzle

JOURNALDUNET.COM
E-commerce : 7 conseils pour réussir sa stratégie de gamification",0,0,Payexpresse.com,6,0,0,0
621,2018-09-19 12:55:00.000000,"#HappyAchouraDay

Nous vous souhaitons une agréable fête d'Achoura ou Tamkharit.

#SenTamkharit #Tajabone #Tamkharit #Achoura #kebetu #team221 #Senegal",0,0,Payexpresse.com,21,0,0,0
622,2018-09-18 11:27:00.000000,"#Actu_eCommerce

#Confidentialité_Brisée

Le géant du commerce l’a confirmé lui-même ce dimanche : Amazon enquête depuis plusieurs mois sur de possibles cas d’employés qui revendent des données confidentielles à des entreprises tierces.

#HighTech #Enquête #Web #Vente #En_Ligne #Amazon #Données_Personnelles #Données #Personnelles

20MINUTES.FR
Amazon: Des employés auraient revendu des données confidentielles, le géant du commerce enquête",0,0,Payexpresse.com,13,0,0,0
